09-17-2026 09:53:55 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [33%@729,24%@729,24%@729,30%@729,off,off] GR3D_FREQ 0% cv0@50C cpu@52.281C soc2@51.437C soc0@52C cv1@50.187C gpu@50.687C tj@53.5C soc1@53.5C cv2@50.781C VDD_IN 5508mW/5483mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1774mW
09-17-2026 09:53:56 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@729,34%@729,28%@729,24%@729,off,off] GR3D_FREQ 0% cv0@50.093C cpu@52.531C soc2@51.406C soc0@52.093C cv1@50.312C gpu@50.656C tj@53.375C soc1@53.375C cv2@50.687C VDD_IN 5508mW/5483mW VDD_CPU_GPU_CV 854mW/775mW VDD_SOC 1804mW/1775mW
09-17-2026 09:53:57 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@729,25%@729,29%@729,25%@729,off,off] GR3D_FREQ 0% cv0@50.062C cpu@52.343C soc2@51.312C soc0@52.031C cv1@50.343C gpu@50.687C tj@53.437C soc1@53.437C cv2@50.687C VDD_IN 5504mW/5483mW VDD_CPU_GPU_CV 853mW/776mW VDD_SOC 1803mW/1775mW
09-17-2026 09:53:58 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [27%@729,25%@729,31%@729,34%@729,off,off] GR3D_FREQ 0% cv0@50.156C cpu@52.343C soc2@51.375C soc0@51.968C cv1@50.437C gpu@50.968C tj@53.5C soc1@53.5C cv2@50.718C VDD_IN 5508mW/5484mW VDD_CPU_GPU_CV 759mW/776mW VDD_SOC 1804mW/1776mW
09-17-2026 09:53:59 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,31%@729,34%@729,23%@729,off,off] GR3D_FREQ 0% cv0@50.031C cpu@52.437C soc2@51.468C soc0@52.062C cv1@50.281C gpu@51C tj@53.531C soc1@53.531C cv2@50.75C VDD_IN 5504mW/5484mW VDD_CPU_GPU_CV 759mW/776mW VDD_SOC 1804mW/1776mW
09-17-2026 09:54:00 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@729,24%@729,25%@729,36%@729,off,off] GR3D_FREQ 0% cv0@50.062C cpu@52.593C soc2@51.468C soc0@52.031C cv1@50.312C gpu@50.656C tj@53.531C soc1@53.531C cv2@50.687C VDD_IN 5504mW/5484mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1776mW
09-17-2026 09:54:01 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@1420,37%@1420,27%@1420,24%@1420,off,off] GR3D_FREQ 0% cv0@50.125C cpu@52.406C soc2@51.281C soc0@52.031C cv1@50.406C gpu@50.718C tj@53.406C soc1@53.406C cv2@50.718C VDD_IN 5508mW/5485mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1777mW
09-17-2026 09:54:02 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [32%@729,31%@729,23%@729,32%@729,off,off] GR3D_FREQ 0% cv0@50.156C cpu@52.5C soc2@51.375C soc0@52.031C cv1@50.468C gpu@50.687C tj@53.468C soc1@53.468C cv2@50.781C VDD_IN 5603mW/5486mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1777mW
09-17-2026 09:54:03 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,25%@729,17%@729,42%@729,off,off] GR3D_FREQ 0% cv0@50.062C cpu@52.375C soc2@51.437C soc0@52.031C cv1@50.281C gpu@50.781C tj@53.593C soc1@53.593C cv2@50.812C VDD_IN 5508mW/5487mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1777mW
09-17-2026 09:54:04 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [20%@729,35%@729,23%@729,35%@729,off,off] GR3D_FREQ 0% cv0@50.093C cpu@52.406C soc2@51.437C soc0@52.093C cv1@50.343C gpu@50.75C tj@53.625C soc1@53.625C cv2@50.687C VDD_IN 5508mW/5487mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1778mW
09-17-2026 09:54:05 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [22%@729,23%@729,48%@729,23%@729,off,off] GR3D_FREQ 0% cv0@50.125C cpu@52.562C soc2@51.375C soc0@52.375C cv1@50.406C gpu@50.781C tj@53.437C soc1@53.437C cv2@50.75C VDD_IN 5603mW/5489mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1778mW
09-17-2026 09:54:06 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [22%@729,19%@729,34%@729,40%@729,off,off] GR3D_FREQ 0% cv0@50.187C cpu@52.406C soc2@51.375C soc0@52.093C cv1@50.5C gpu@50.687C tj@53.5C soc1@53.5C cv2@50.812C VDD_IN 5603mW/5490mW VDD_CPU_GPU_CV 854mW/775mW VDD_SOC 1804mW/1779mW
09-17-2026 09:54:08 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [32%@729,28%@729,24%@729,32%@729,off,off] GR3D_FREQ 0% cv0@50.093C cpu@52.5C soc2@51.437C soc0@52.062C cv1@50.406C gpu@50.843C tj@53.562C soc1@53.562C cv2@50.906C VDD_IN 5508mW/5490mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1779mW
09-17-2026 09:54:09 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [37%@729,26%@729,21%@729,26%@729,off,off] GR3D_FREQ 0% cv0@50.156C cpu@52.562C soc2@51.375C soc0@52.218C cv1@50.406C gpu@50.906C tj@53.625C soc1@53.625C cv2@50.781C VDD_IN 5508mW/5490mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1779mW
09-17-2026 09:54:10 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,22%@729,42%@729,26%@729,off,off] GR3D_FREQ 0% cv0@50.25C cpu@52.406C soc2@51.406C soc0@52.25C cv1@50.437C gpu@50.906C tj@53.468C soc1@53.468C cv2@50.781C VDD_IN 5603mW/5492mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1780mW
09-17-2026 09:54:11 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@1420,29%@1420,38%@1420,30%@1420,off,off] GR3D_FREQ 0% cv0@50.25C cpu@52.437C soc2@51.437C soc0@52.093C cv1@50.437C gpu@50.718C tj@53.468C soc1@53.468C cv2@50.843C VDD_IN 5599mW/5493mW VDD_CPU_GPU_CV 853mW/776mW VDD_SOC 1803mW/1780mW
09-17-2026 09:54:12 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [22%@729,27%@729,44%@729,22%@729,off,off] GR3D_FREQ 0% cv0@50.125C cpu@52.593C soc2@51.437C soc0@52.093C cv1@50.375C gpu@50.687C tj@53.625C soc1@53.625C cv2@50.906C VDD_IN 5508mW/5493mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1780mW
09-17-2026 09:54:13 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [33%@729,20%@729,32%@729,19%@729,off,off] GR3D_FREQ 0% cv0@50.156C cpu@52.781C soc2@51.437C soc0@52.156C cv1@50.468C gpu@50.968C tj@53.656C soc1@53.656C cv2@50.843C VDD_IN 5508mW/5494mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1780mW
09-17-2026 09:54:14 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@729,29%@729,27%@729,23%@729,off,off] GR3D_FREQ 0% cv0@50.187C cpu@52.406C soc2@51.437C soc0@52.125C cv1@50.468C gpu@50.875C tj@53.5C soc1@53.5C cv2@50.781C VDD_IN 5504mW/5494mW VDD_CPU_GPU_CV 758mW/775mW VDD_SOC 1803mW/1781mW
09-17-2026 09:54:15 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [22%@729,28%@729,28%@729,25%@729,off,off] GR3D_FREQ 0% cv0@50.312C cpu@52.468C soc2@51.531C soc0@52.093C cv1@50.406C gpu@50.906C tj@53.437C soc1@53.437C cv2@50.843C VDD_IN 5504mW/5494mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1781mW
09-17-2026 09:54:16 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [32%@729,26%@729,29%@729,22%@729,off,off] GR3D_FREQ 0% cv0@50.125C cpu@52.406C soc2@51.437C soc0@52.187C cv1@50.406C gpu@50.781C tj@53.593C soc1@53.593C cv2@51C VDD_IN 5508mW/5494mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1781mW
09-17-2026 09:54:17 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [27%@1420,28%@1420,29%@1420,29%@1420,off,off] GR3D_FREQ 0% cv0@50.187C cpu@52.593C soc2@51.437C soc0@52.125C cv1@50.437C gpu@50.718C tj@53.5C soc1@53.5C cv2@50.843C VDD_IN 5501mW/5494mW VDD_CPU_GPU_CV 853mW/776mW VDD_SOC 1802mW/1781mW
09-17-2026 09:54:18 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@729,26%@729,25%@729,28%@729,off,off] GR3D_FREQ 0% cv0@50.281C cpu@52.875C soc2@51.437C soc0@52.062C cv1@50.531C gpu@50.968C tj@53.625C soc1@53.625C cv2@50.875C VDD_IN 5504mW/5494mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1782mW
09-17-2026 09:54:19 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@729,29%@729,21%@729,29%@729,off,off] GR3D_FREQ 0% cv0@50.343C cpu@52.531C soc2@51.562C soc0@52.125C cv1@50.437C gpu@51C tj@53.625C soc1@53.625C cv2@50.875C VDD_IN 5508mW/5494mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1782mW
09-17-2026 09:54:20 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@729,28%@729,26%@729,26%@729,off,off] GR3D_FREQ 0% cv0@50.187C cpu@52.5C soc2@51.562C soc0@52.218C cv1@50.468C gpu@51.062C tj@53.656C soc1@53.656C cv2@51C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1782mW
09-17-2026 09:54:21 RAM 1422/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@1420,24%@1420,28%@1420,26%@1420,off,off] GR3D_FREQ 0% cv0@50.25C cpu@52.843C soc2@51.437C soc0@52.375C cv1@50.437C gpu@50.968C tj@53.5C soc1@53.5C cv2@50.875C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1783mW
09-17-2026 09:54:22 RAM 1422/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@729,26%@729,25%@729,29%@729,off,off] GR3D_FREQ 0% cv0@50.375C cpu@52.531C soc2@51.5C soc0@52.187C cv1@50.593C gpu@50.781C tj@53.656C soc1@53.656C cv2@50.875C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1783mW
09-17-2026 09:54:23 RAM 1422/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [37%@729,25%@729,23%@729,28%@729,off,off] GR3D_FREQ 0% cv0@50.312C cpu@52.593C soc2@51.5C soc0@52.187C cv1@50.437C gpu@50.843C tj@53.625C soc1@53.625C cv2@50.906C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1783mW
09-17-2026 09:54:24 RAM 1423/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [33%@729,27%@729,20%@729,32%@729,off,off] GR3D_FREQ 0% cv0@50.281C cpu@52.625C soc2@51.593C soc0@52.25C cv1@50.437C gpu@51.125C tj@53.687C soc1@53.687C cv2@51.093C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1783mW
09-17-2026 09:54:25 RAM 1423/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@729,27%@729,29%@729,34%@729,off,off] GR3D_FREQ 0% cv0@50.25C cpu@52.468C soc2@51.5C soc0@52.281C cv1@50.531C gpu@51.062C tj@53.781C soc1@53.781C cv2@50.906C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1783mW
09-17-2026 09:54:26 RAM 1424/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@1344,29%@1344,36%@1344,21%@1344,off,off] GR3D_FREQ 0% cv0@50.281C cpu@52.656C soc2@51.468C soc0@52.156C cv1@50.531C gpu@51.062C tj@53.593C soc1@53.593C cv2@50.906C VDD_IN 5508mW/5495mW VDD_CPU_GPU_CV 854mW/775mW VDD_SOC 1804mW/1784mW
09-17-2026 09:54:27 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [37%@729,31%@729,32%@729,24%@729,off,off] GR3D_FREQ 0% cv0@50.437C cpu@52.656C soc2@51.5C soc0@52.187C cv1@50.437C gpu@51.156C tj@53.625C soc1@53.625C cv2@50.937C VDD_IN 5603mW/5497mW VDD_CPU_GPU_CV 854mW/776mW VDD_SOC 1804mW/1784mW
09-17-2026 09:54:28 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@729,36%@729,25%@729,33%@729,off,off] GR3D_FREQ 0% cv0@50.281C cpu@52.656C soc2@51.656C soc0@52.281C cv1@50.437C gpu@50.875C tj@53.687C soc1@53.687C cv2@51.031C VDD_IN 5599mW/5498mW VDD_CPU_GPU_CV 759mW/776mW VDD_SOC 1804mW/1784mW
09-17-2026 09:54:29 RAM 1425/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@729,39%@729,22%@729,30%@729,off,off] GR3D_FREQ 0% cv0@50.281C cpu@52.718C soc2@51.593C soc0@52.375C cv1@50.531C gpu@51.062C tj@53.781C soc1@53.781C cv2@50.906C VDD_IN 5603mW/5499mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1784mW
09-17-2026 09:54:30 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [18%@729,22%@729,24%@729,47%@729,off,off] GR3D_FREQ 0% cv0@50.343C cpu@52.5C soc2@51.531C soc0@52.218C cv1@50.625C gpu@50.906C tj@53.718C soc1@53.718C cv2@50.968C VDD_IN 5508mW/5499mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1784mW
09-17-2026 09:54:31 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [21%@1344,30%@1344,18%@1344,40%@1344,off,off] GR3D_FREQ 0% cv0@50.5C cpu@52.687C soc2@51.562C soc0@52.218C cv1@50.687C gpu@50.937C tj@53.687C soc1@53.687C cv2@51C VDD_IN 5603mW/5500mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:32 RAM 1426/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,29%@729,26%@729,33%@729,off,off] GR3D_FREQ 0% cv0@50.343C cpu@52.75C soc2@51.718C soc0@52.343C cv1@50.593C gpu@50.937C tj@53.781C soc1@53.781C cv2@51.093C VDD_IN 5603mW/5501mW VDD_CPU_GPU_CV 759mW/775mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:33 RAM 1425/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [16%@729,13%@729,16%@729,19%@729,off,off] GR3D_FREQ 0% cv0@50.312C cpu@52.718C soc2@51.468C soc0@52.375C cv1@50.593C gpu@50.875C tj@53.906C soc1@53.906C cv2@50.937C VDD_IN 5227mW/5498mW VDD_CPU_GPU_CV 664mW/774mW VDD_SOC 1710mW/1784mW
09-17-2026 09:54:34 RAM 1430/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [14%@729,16%@729,13%@729,22%@729,off,off] GR3D_FREQ 0% cv0@50.312C cpu@52.5C soc2@51.625C soc0@52.375C cv1@50.75C gpu@51.031C tj@53.75C soc1@53.75C cv2@50.968C VDD_IN 5413mW/5497mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1805mW/1784mW
09-17-2026 09:54:35 RAM 1430/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [32%@729,20%@729,25%@729,37%@729,off,off] GR3D_FREQ 0% cv0@50.531C cpu@52.812C soc2@51.625C soc0@52.375C cv1@50.781C gpu@51.125C tj@53.781C soc1@53.781C cv2@51.031C VDD_IN 5508mW/5497mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:36 RAM 1431/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1344,22%@1344,19%@1344,25%@1344,off,off] GR3D_FREQ 0% cv0@50.375C cpu@53.062C soc2@51.718C soc0@52.375C cv1@50.656C gpu@51.187C tj@53.812C soc1@53.812C cv2@51.187C VDD_IN 5508mW/5498mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:37 RAM 1429/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@729,24%@729,36%@729,22%@729,off,off] GR3D_FREQ 0% cv0@50.437C cpu@52.875C soc2@51.718C soc0@52.468C cv1@50.687C gpu@51.062C tj@53.875C soc1@53.875C cv2@51.062C VDD_IN 5508mW/5498mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:38 RAM 1429/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [35%@729,30%@729,22%@729,21%@729,off,off] GR3D_FREQ 0% cv0@50.5C cpu@52.968C soc2@51.656C soc0@52.25C cv1@50.687C gpu@51.125C tj@53.75C soc1@53.75C cv2@51.125C VDD_IN 5508mW/5498mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:39 RAM 1427/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [30%@1420,32%@1420,24%@1420,28%@1420,off,off] GR3D_FREQ 0% cv0@50.593C cpu@52.781C soc2@51.781C soc0@52.406C cv1@50.906C gpu@51.031C tj@53.843C soc1@53.843C cv2@51.187C VDD_IN 5599mW/5499mW VDD_CPU_GPU_CV 853mW/774mW VDD_SOC 1803mW/1785mW
09-17-2026 09:54:40 RAM 1427/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [23%@729,25%@729,31%@729,24%@729,off,off] GR3D_FREQ 0% cv0@50.562C cpu@52.781C soc2@51.781C soc0@52.437C cv1@50.781C gpu@50.968C tj@53.875C soc1@53.906C cv2@51.187C VDD_IN 5508mW/5499mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1785mW
09-17-2026 09:54:41 RAM 1427/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [24%@1344,18%@1344,32%@1344,25%@1344,off,off] GR3D_FREQ 0% cv0@50.437C cpu@52.875C soc2@51.843C soc0@52.531C cv1@50.75C gpu@51.25C tj@53.875C soc1@53.875C cv2@51.187C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1786mW
09-17-2026 09:54:42 RAM 1428/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [34%@729,24%@729,25%@729,26%@729,off,off] GR3D_FREQ 0% cv0@50.5C cpu@52.843C soc2@51.781C soc0@52.406C cv1@50.75C gpu@51.187C tj@53.75C soc1@53.75C cv2@51.156C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 758mW/773mW VDD_SOC 1803mW/1786mW
09-17-2026 09:54:43 RAM 1428/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@729,26%@729,27%@729,28%@729,off,off] GR3D_FREQ 0% cv0@50.562C cpu@52.843C soc2@51.781C soc0@52.406C cv1@50.906C gpu@51.093C tj@53.937C soc1@53.937C cv2@51.156C VDD_IN 5508mW/5499mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1786mW
09-17-2026 09:54:44 RAM 1429/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@729,27%@729,27%@729,23%@729,off,off] GR3D_FREQ 0% cv0@50.718C cpu@52.75C soc2@51.687C soc0@52.437C cv1@50.843C gpu@51.156C tj@53.843C soc1@53.875C cv2@51.187C VDD_IN 5508mW/5499mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1786mW
09-17-2026 09:54:45 RAM 1429/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@729,25%@729,26%@729,33%@729,off,off] GR3D_FREQ 0% cv0@50.468C cpu@53.031C soc2@51.781C soc0@52.468C cv1@50.75C gpu@51.312C tj@53.968C soc1@53.968C cv2@51.312C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1786mW
09-17-2026 09:54:46 RAM 1429/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@729,26%@729,22%@729,31%@729,off,off] GR3D_FREQ 0% cv0@50.5C cpu@53C soc2@51.843C soc0@52.593C cv1@50.812C gpu@51.062C tj@54.093C soc1@54.093C cv2@51.156C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 758mW/773mW VDD_SOC 1804mW/1786mW
09-17-2026 09:54:47 RAM 1423/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [34%@729,29%@729,36%@729,26%@729,off,off] GR3D_FREQ 0% cv0@50.625C cpu@53.093C soc2@51.812C soc0@52.437C cv1@50.875C gpu@51.156C tj@53.812C soc1@53.812C cv2@51.187C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 853mW/774mW VDD_SOC 1803mW/1787mW
09-17-2026 09:54:48 RAM 1424/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@729,33%@729,23%@729,29%@729,off,off] GR3D_FREQ 0% cv0@50.781C cpu@52.843C soc2@51.812C soc0@52.531C cv1@50.843C gpu@51.062C tj@53.937C soc1@53.937C cv2@51.281C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1787mW
09-17-2026 09:54:49 RAM 1425/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [27%@1344,25%@1344,32%@1344,28%@1344,off,off] GR3D_FREQ 0% cv0@50.531C cpu@52.906C soc2@51.906C soc0@52.625C cv1@50.906C gpu@51.406C tj@53.968C soc1@53.968C cv2@51.312C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1787mW
09-17-2026 09:54:50 RAM 1426/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,21%@729,25%@729,39%@729,off,off] GR3D_FREQ 0% cv0@50.593C cpu@53.031C soc2@51.843C soc0@52.593C cv1@51C gpu@51.406C tj@53.937C soc1@53.937C cv2@51.312C VDD_IN 5504mW/5499mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1787mW
09-17-2026 09:54:51 RAM 1426/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@729,32%@729,30%@729,30%@729,off,off] GR3D_FREQ 0% cv0@50.687C cpu@52.875C soc2@51.906C soc0@52.562C cv1@50.968C gpu@51.343C tj@53.906C soc1@53.906C cv2@51.25C VDD_IN 5599mW/5500mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1787mW
09-17-2026 09:54:52 RAM 1426/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [27%@729,27%@729,30%@729,31%@729,off,off] GR3D_FREQ 0% cv0@50.875C cpu@52.968C soc2@51.875C soc0@52.625C cv1@50.906C gpu@51.218C tj@54.062C soc1@54.062C cv2@51.312C VDD_IN 5508mW/5500mW VDD_CPU_GPU_CV 759mW/773mW VDD_SOC 1804mW/1787mW
09-17-2026 09:54:53 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@1420,30%@1420,23%@1420,38%@1420,off,off] GR3D_FREQ 0% cv0@50.75C cpu@53.406C soc2@52.031C soc0@52.531C cv1@50.968C gpu@51.25C tj@54.187C soc1@54.187C cv2@51.375C VDD_IN 5694mW/5502mW VDD_CPU_GPU_CV 949mW/775mW VDD_SOC 1803mW/1787mW
09-17-2026 09:54:54 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [28%@1344,27%@1344,29%@1344,33%@1344,off,off] GR3D_FREQ 0% cv0@50.718C cpu@53.25C soc2@51.875C soc0@52.718C cv1@51.031C gpu@51.468C tj@54C soc1@54C cv2@51.343C VDD_IN 5603mW/5503mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1788mW
09-17-2026 09:54:55 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [30%@729,25%@729,39%@729,18%@729,off,off] GR3D_FREQ 0% cv0@50.75C cpu@53.125C soc2@51.906C soc0@52.625C cv1@50.968C gpu@51.531C tj@54.093C soc1@54.093C cv2@51.312C VDD_IN 5603mW/5503mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1788mW
09-17-2026 09:54:56 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [26%@729,27%@729,34%@729,25%@729,off,off] GR3D_FREQ 0% cv0@50.875C cpu@53.125C soc2@51.968C soc0@52.656C cv1@50.937C gpu@51.656C tj@54.062C soc1@54.062C cv2@51.406C VDD_IN 5508mW/5503mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1788mW
09-17-2026 09:54:57 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [33%@729,34%@729,27%@729,23%@729,off,off] GR3D_FREQ 0% cv0@50.687C cpu@53.25C soc2@52.031C soc0@52.843C cv1@50.968C gpu@51.375C tj@54.25C soc1@54.25C cv2@51.468C VDD_IN 5508mW/5504mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1788mW
09-17-2026 09:54:58 RAM 1432/7607MB (lfb 2x4MB) SWAP 0/3804MB (cached 0MB) CPU [18%@729,23%@729,48%@729,25%@729,off,off] GR3D_FREQ 0% cv0@50.718C cpu@53.218C soc2@52C soc0@52.843C cv1@51.031C gpu@51.343C tj@54.406C soc1@54.062C cv2@51.281C VDD_IN 5508mW/5504mW VDD_CPU_GPU_CV 759mW/774mW VDD_SOC 1804mW/1788mW
